date,ad_channel,impressions,clicks,ad_spend,country
2022-03-24,instagram,469,469,375.18,Sweden
2022-03-25,facebook,261,261,321.92,US
2022-03-26,facebook,327,327,352.3,India
2022-03-26,facebook,269,269,252.06,US
2022-03-26,instagram,413,413,328.71,UK
2022-03-26,instagram,456,456,410.9,US
2022-03-27,facebook,310,310,264.21,Spain
2022-03-27,instagram,472,472,400.19,Canada
2022-03-27,instagram,388,388,343.01,UK
2022-03-28,instagram,485,485,300.15,US
2022-03-29,facebook,342,342,273.33,Argentina
2022-03-29,facebook,339,339,334.07,Brazil
2022-03-29,facebook,313,313,334.07,China
2022-03-29,facebook,292,292,331.02,UK
2022-03-30,facebook,301,301,258.17,China
2022-03-30,facebook,304,304,279.38,Germany
2022-03-30,facebook,588,588,622.62,US
2022-03-30,instagram,375,375,300.15,Sweden
2022-03-31,facebook,324,324,249.02,Canada
2022-03-31,facebook,246,246,361.4,India
2022-03-31,instagram,340,340,292.99,US
2022-04-01,facebook,336,336,331.02,China
2022-04-01,facebook,266,266,267.26,France
2022-04-01,facebook,261,261,282.45,India
2022-04-01,facebook,234,234,242.97,US
2022-04-01,instagram,421,421,289.41,India
2022-04-02,facebook,336,336,281.33,US
2022-04-02,google,155,155,86.0,France
2022-04-02,google,191,191,70.01,Spain
2022-04-02,instagram,421,421,428.77,UK
2022-04-02,instagram,485,485,440.06,US
2022-04-03,facebook,539,539,626.6,India
2022-04-03,google,147,147,88.3,India
2022-04-03,google,159,159,82.98,US
2022-04-03,instagram,452,452,323.45,Argentina
2022-04-04,facebook,295,295,262.14,Argentina
2022-04-04,facebook,333,333,351.66,US
2022-04-04,google,191,191,76.1,Danmark
2022-04-04,instagram,417,417,428.77,Brazil
2022-04-04,instagram,345,345,387.4,UK
2022-04-04,instagram,477,477,424.98,US
2022-04-05,facebook,284,284,306.91,Argentina
2022-04-05,facebook,301,301,281.33,Canada
2022-04-05,facebook,327,327,290.92,Sweden
2022-04-05,instagram,498,498,440.06,UK
2022-04-05,instagram,439,439,428.77,US
2022-04-06,facebook,304,304,300.5,US
2022-04-06,instagram,443,443,308.41,China
2022-04-06,instagram,448,448,436.28,UK
2022-04-07,facebook,319,319,294.11,China
2022-04-07,google,166,166,82.17,France
2022-04-07,google,153,153,70.78,India
2022-04-08,instagram,472,472,319.69,Argentina
2022-04-09,facebook,275,275,329.28,Brazil
2022-04-09,facebook,324,324,316.49,India
2022-04-09,instagram,503,503,342.27,France
2022-04-09,instagram,858,858,725.91,US
2022-04-10,facebook,327,327,335.68,Brazil
2022-04-10,facebook,249,249,361.25,Danmark
2022-04-10,facebook,275,275,322.89,Germany
2022-04-10,google,181,181,86.75,US
2022-04-10,instagram,353,353,364.84,Germany
2022-04-10,instagram,417,417,447.57,UK
2022-04-11,facebook,638,638,604.21,UK
2022-04-11,instagram,448,448,443.8,Danmark
2022-04-12,facebook,272,272,361.25,Germany
2022-04-12,google,153,153,78.42,India
2022-04-12,instagram,388,388,409.97,UK
2022-04-12,instagram,408,408,361.04,US
2022-04-13,facebook,342,342,297.32,Argentina
2022-04-13,facebook,333,333,326.09,India
2022-04-14,facebook,258,258,300.5,Brazil
2022-04-15,facebook,272,272,361.25,France
2022-04-15,facebook,321,321,306.91,Spain
2022-04-15,google,150,150,65.45,China
2022-04-15,instagram,362,362,402.42,India
2022-04-15,instagram,461,461,440.06,US
2022-04-16,facebook,261,261,338.88,France
2022-04-16,facebook,249,249,374.03,Sweden
2022-04-16,facebook,310,310,332.46,US
2022-04-16,google,201,201,65.45,Danmark
2022-04-16,instagram,477,477,413.71,UK
2022-04-17,facebook,272,272,287.73,Brazil
2022-04-17,google,156,156,78.42,India
2022-04-17,google,332,332,175.05,US
2022-04-18,facebook,345,345,326.09,US
2022-04-18,instagram,942,942,778.54,Brazil
2022-04-18,instagram,417,417,394.93,Spain
2022-04-18,instagram,340,340,315.93,US
2022-04-19,facebook,232,232,380.43,China
2022-04-19,facebook,301,301,262.14,India
2022-04-19,instagram,852,852,707.09,US
2022-04-20,facebook,261,261,262.14,France
2022-04-20,google,191,191,84.48,UK
2022-04-20,instagram,775,775,774.79,US
2022-04-21,facebook,281,281,367.65,India
2022-04-21,facebook,255,255,348.46,Sweden
2022-04-22,facebook,269,269,338.88,Argentina
2022-04-22,facebook,339,339,262.14,Germany
2022-04-22,facebook,255,255,342.06,Sweden
2022-04-22,google,150,150,68.5,UK
2022-04-22,instagram,417,417,364.84,China
2022-04-23,google,171,171,60.89,Danmark
2022-04-23,google,191,191,83.74,India
2022-04-23,google,375,375,166.67,Sweden
2022-04-24,facebook,298,298,262.14,US
2022-04-24,instagram,452,452,447.57,Argentina
2022-04-24,instagram,448,448,387.4,France
2022-04-24,instagram,340,340,334.72,India
2022-04-25,facebook,339,339,313.29,Brazil
2022-04-25,facebook,336,336,338.88,Danmark
2022-04-25,facebook,287,287,326.09,US
2022-04-25,google,181,181,81.43,India
2022-04-25,instagram,490,490,413.71,Canada
2022-04-25,instagram,490,490,406.22,Germany
2022-04-26,facebook,234,234,306.91,Canada
2022-04-26,instagram,388,388,383.62,US
2022-04-27,google,188,188,71.54,Brazil
2022-04-28,facebook,287,287,294.11,China
2022-04-28,facebook,611,611,623.39,Germany
2022-04-28,instagram,404,404,443.8,US
2022-04-29,facebook,342,342,297.32,Sweden
2022-04-29,facebook,321,321,303.7,US
2022-04-29,instagram,507,507,417.49,Argentina
2022-04-29,instagram,443,443,334.72,China
2022-04-30,facebook,307,307,370.84,Brazil
2022-04-30,facebook,307,307,255.76,US
2022-04-30,google,187,187,74.6,Spain
2022-04-30,instagram,490,490,353.54,Danmark
2022-04-30,instagram,814,814,808.62,UK
2022-04-30,instagram,472,472,300.89,US
2022-05-01,facebook,336,336,338.88,Danmark
2022-05-01,google,166,166,82.17,US
2022-05-01,instagram,417,417,338.49,Germany
2022-05-01,instagram,417,417,413.71,US
2022-05-02,facebook,237,237,258.96,Canada
2022-05-02,instagram,452,452,413.71,Brazil
2022-05-02,instagram,485,485,338.49,Canada
2022-05-02,instagram,366,366,383.62,China
2022-05-02,instagram,443,443,308.41,US
2022-05-03,facebook,846,846,1000.63,Argentina
2022-05-04,google,156,156,70.01,US
2022-05-04,instagram,413,413,413.71,Canada
2022-05-04,instagram,452,452,447.57,China
2022-05-04,instagram,366,366,368.59,India
2022-05-04,instagram,456,456,402.42,Spain
2022-05-05,facebook,310,310,262.14,China
2022-05-05,facebook,249,249,374.03,India
2022-05-05,google,181,181,76.1,US
2022-05-06,instagram,358,358,315.93,Danmark
2022-05-06,instagram,469,469,383.62,France
2022-05-06,instagram,771,771,643.14,UK
2022-05-06,instagram,1252,1252,1248.67,US
2022-05-07,facebook,252,252,374.03,UK
2022-05-07,instagram,426,426,368.59,Canada
2022-05-07,instagram,340,340,330.98,Sweden
2022-05-08,google,165,165,68.5,US
2022-05-08,instagram,349,349,409.97,India
2022-05-09,facebook,263,263,335.68,Canada
2022-05-09,facebook,290,290,313.29,India
2022-05-09,facebook,292,292,255.76,US
2022-05-10,instagram,439,439,300.89,China
2022-05-10,instagram,503,503,402.42,Spain
2022-05-11,facebook,232,232,364.43,China
2022-05-11,facebook,275,275,335.68,India
2022-05-11,google,143,143,69.27,Canada
2022-05-11,google,155,155,79.16,Germany
2022-05-11,google,184,184,89.07,US
2022-05-12,facebook,272,272,297.32,India
2022-05-13,facebook,310,310,294.11,US
2022-05-14,facebook,342,342,274.94,Brazil
2022-05-14,google,137,137,82.17,US
2022-05-15,google,153,153,77.67,France
2022-05-15,instagram,384,384,315.93,China
2022-05-15,instagram,353,353,361.04,US
2022-05-16,facebook,290,290,351.66,Brazil
2022-05-16,facebook,266,266,361.25,China
2022-05-16,facebook,298,298,300.5,Germany
2022-05-16,facebook,232,232,345.28,UK
2022-05-16,google,184,184,80.69,Argentina
2022-05-16,instagram,507,507,406.22,Brazil
2022-05-16,instagram,469,469,315.93,China
2022-05-17,facebook,324,324,329.28,Brazil
2022-05-17,facebook,330,330,335.68,Germany
2022-05-17,instagram,498,498,330.98,Argentina
2022-05-17,instagram,870,870,793.61,US
2022-05-18,facebook,204,204,223.78,UK
2022-05-18,google,136,136,55.05,Sweden
2022-05-18,instagram,341,341,231.44,India
2022-05-19,facebook,188,188,245.92,Canada
2022-05-19,facebook,178,178,250.84,India
2022-05-19,google,111,111,66.76,Germany
2022-05-19,instagram,276,276,269.06,UK
2022-05-20,facebook,212,212,260.66,Argentina
2022-05-20,instagram,259,259,324.0,UK
2022-05-21,facebook,198,198,196.74,India
2022-05-22,facebook,214,214,265.59,Brazil
2022-05-22,facebook,168,168,270.51,India
2022-05-23,facebook,192,192,240.99,Danmark
2022-05-23,google,127,127,55.61,US
2022-05-23,instagram,324,324,254.6,UK
2022-05-24,facebook,238,238,231.17,UK
2022-05-24,google,139,139,69.11,Spain
2022-05-24,instagram,326,326,326.93,China
2022-05-25,facebook,232,232,201.65,Germany
2022-05-26,facebook,218,218,255.76,Canada
2022-05-26,facebook,234,234,216.41,US
2022-05-27,google,96,96,53.28,Spain
2022-05-27,instagram,282,282,263.28,US
2022-05-28,instagram,291,291,237.24,Canada
2022-05-28,instagram,294,294,321.15,France
2022-05-28,instagram,288,288,289.32,India
2022-05-29,facebook,166,166,209.03,Danmark
2022-05-29,facebook,204,204,243.46,Sweden
2022-05-29,instagram,262,262,277.75,Canada
2022-05-29,instagram,347,347,344.28,UK
2022-05-29,instagram,294,294,283.51,US
2022-05-30,facebook,198,198,211.48,Canada
2022-05-30,google,99,99,54.46,Canada
2022-05-31,instagram,306,306,298.0,Germany
2022-06-01,google,108,108,68.5,UK
2022-06-01,google,118,118,55.05,US
2022-06-01,instagram,285,285,326.93,China
2022-06-01,instagram,312,312,335.61,Danmark
2022-06-01,instagram,321,321,245.92,Germany
2022-06-02,facebook,220,220,233.62,China
2022-06-02,instagram,324,324,283.51,UK
2022-06-03,facebook,226,226,290.18,UK
2022-06-03,facebook,228,228,272.96,US
2022-06-03,google,135,135,49.18,Danmark
2022-06-03,instagram,324,324,326.93,France
2022-06-03,instagram,282,282,338.51,Sweden
2022-06-03,instagram,326,326,295.1,US
2022-06-04,facebook,398,398,440.19,India
2022-06-04,facebook,176,176,250.84,US
2022-06-04,google,133,133,56.81,China
2022-06-04,instagram,942,942,830.34,India
2022-06-05,facebook,206,206,282.8,Argentina
2022-06-05,facebook,172,172,258.21,Brazil
2022-06-05,facebook,180,180,206.58,US
2022-06-05,google,111,111,62.07,Sweden
2022-06-05,instagram,591,591,616.25,China
2022-06-05,instagram,285,285,312.46,Danmark
2022-06-05,instagram,256,256,309.57,Germany
2022-06-05,instagram,335,335,306.68,India
2022-06-06,facebook,170,170,272.96,Brazil
2022-06-06,facebook,222,222,211.48,China
2022-06-07,instagram,279,279,315.37,Sweden
2022-06-07,instagram,306,306,341.37,US
2022-06-08,instagram,262,262,324.0,India
2022-06-09,facebook,182,182,204.11,US
2022-06-09,instagram,312,312,335.61,China
2022-06-10,facebook,220,220,258.21,Argentina
2022-06-10,facebook,170,170,258.21,UK
2022-06-10,instagram,235,235,312.46,France
2022-06-10,instagram,282,282,329.82,US
2022-06-11,google,99,99,50.38,India
2022-06-11,instagram,347,347,338.51,UK
2022-06-12,facebook,234,234,231.17,UK
2022-06-12,facebook,168,168,221.32,US
2022-06-12,instagram,321,321,303.78,China
2022-06-12,instagram,518,518,665.43,UK
2022-06-12,instagram,276,276,280.62,US
2022-06-13,facebook,212,212,265.59,US
2022-06-13,google,106,106,47.99,Argentina
2022-06-13,google,98,98,56.2,Danmark
2022-06-14,facebook,238,238,292.64,China
2022-06-14,google,121,121,60.89,India
2022-06-15,instagram,276,276,271.97,UK
2022-06-16,facebook,190,190,196.74,Argentina
2022-06-16,google,130,130,67.9,Argentina
2022-06-16,google,110,110,52.1,India
2022-06-16,instagram,253,253,234.35,UK
2022-06-17,facebook,192,192,275.43,China
2022-06-17,facebook,174,174,209.03,UK
2022-06-17,facebook,238,238,206.58,US
2022-06-17,google,119,119,57.38,Brazil
2022-06-17,google,104,104,49.77,Germany
2022-06-18,facebook,336,336,538.56,China
2022-06-18,google,105,105,62.07,Argentina
2022-06-18,google,140,140,60.28,Germany
2022-06-18,instagram,297,297,283.51,Germany
2022-06-19,facebook,170,170,231.17,Canada
2022-06-20,facebook,226,226,245.92,Brazil
2022-06-20,facebook,234,234,243.46,UK
2022-06-20,google,126,126,60.28,Canada
2022-06-20,instagram,262,262,326.93,US
2022-06-21,facebook,236,236,292.64,China
2022-06-21,google,106,106,59.72,China
2022-06-21,google,120,120,47.99,UK
2022-06-21,google,135,135,62.68,US
2022-06-21,instagram,268,268,312.46,US
2022-06-22,google,136,136,56.2,Germany
2022-06-22,instagram,297,297,240.14,Brazil
2022-06-22,instagram,312,312,300.87,India
2022-06-23,facebook,164,164,204.11,Canada
2022-06-23,facebook,206,206,240.99,UK
2022-06-23,facebook,230,230,240.99,US
2022-06-23,google,136,136,58.56,Brazil
2022-06-23,instagram,247,247,251.69,China
2022-06-23,instagram,250,250,341.37,France
2022-06-25,google,96,96,57.38,Sweden
2022-06-25,google,121,121,69.67,US
2022-06-25,instagram,329,329,292.19,Danmark
2022-06-25,instagram,303,303,318.24,UK
2022-06-26,facebook,236,236,290.18,France
2022-06-26,instagram,297,297,329.82,Argentina
2022-06-26,instagram,341,341,324.0,Brazil
2022-06-26,instagram,309,309,277.75,Canada
2022-06-26,instagram,276,276,266.19,Danmark
2022-06-26,instagram,312,312,283.51,Germany
2022-06-26,instagram,318,318,234.35,Sweden
2022-06-27,facebook,178,178,204.11,China
2022-06-27,facebook,336,336,474.62,France
2022-06-27,instagram,306,306,245.92,Germany
2022-06-27,instagram,324,324,321.15,UK
2022-06-28,instagram,303,303,292.19,Canada
2022-06-28,instagram,338,338,292.19,China
2022-06-28,instagram,312,312,335.61,US
2022-06-29,facebook,234,234,243.46,China
2022-06-29,facebook,216,216,260.66,UK
2022-06-29,google,100,100,66.15,India
2022-06-29,instagram,306,306,263.28,India
2022-06-30,instagram,285,285,234.35,Germany
2022-06-30,instagram,244,244,277.75,Spain
2022-07-01,instagram,350,350,280.62,Canada
2022-07-01,instagram,303,303,312.46,US
2022-07-02,facebook,210,210,199.18,UK
2022-07-02,google,118,118,64.4,Brazil
2022-07-03,facebook,202,202,238.54,Germany
2022-07-03,facebook,230,230,223.78,India
2022-07-03,facebook,172,172,236.07,UK
2022-07-03,instagram,479,479,526.54,UK
2022-07-04,facebook,228,228,282.8,China
2022-07-04,facebook,202,202,270.51,India
2022-07-04,instagram,303,303,286.42,US
2022-07-05,facebook,204,204,290.18,Brazil
2022-07-05,google,106,106,49.77,China
2022-07-05,instagram,259,259,240.14,Spain
2022-07-06,facebook,230,230,272.96,Sweden
2022-07-06,instagram,235,235,321.15,Argentina
2022-07-06,instagram,244,244,260.39,China
2022-07-06,instagram,300,300,274.82,Danmark
2022-07-06,instagram,321,321,234.35,Spain
2022-07-06,instagram,344,344,300.87,US
2022-07-07,facebook,224,224,290.18,Brazil
2022-07-07,facebook,202,202,216.41,China
2022-07-07,instagram,259,259,344.28,China
2022-07-07,instagram,609,609,601.78,Sweden
2022-07-08,facebook,160,160,250.84,Danmark
2022-07-08,google,130,130,52.7,China
2022-07-08,instagram,259,259,306.68,China
2022-07-08,instagram,250,250,260.39,Danmark
2022-07-09,facebook,186,186,226.25,Brazil
2022-07-09,facebook,172,172,243.46,France
2022-07-09,google,117,117,53.28,India
2022-07-10,google,112,112,47.99,China
2022-07-10,instagram,332,332,324.0,China
2022-07-11,facebook,182,182,226.25,UK
2022-07-11,instagram,276,276,257.5,Argentina
2022-07-11,instagram,276,276,318.24,Brazil
2022-07-11,instagram,241,241,271.97,India
2022-07-11,instagram,321,321,237.24,US
2022-07-12,google,127,127,63.8,Canada
2022-07-12,instagram,235,235,263.28,Germany
2022-07-12,instagram,324,324,341.37,India
2022-07-12,instagram,347,347,274.82,US
2022-07-13,facebook,198,198,211.48,India
2022-07-14,facebook,206,206,216.41,China
2022-07-14,facebook,226,226,233.62,Germany
2022-07-14,google,133,133,60.28,US
2022-07-14,instagram,271,271,341.37,China
2022-07-14,instagram,265,265,332.69,Germany
2022-07-14,instagram,332,332,263.28,India
2022-07-15,instagram,259,259,298.0,Brazil
2022-07-15,instagram,326,326,289.32,China
2022-07-15,instagram,235,235,309.57,Germany
2022-07-15,instagram,271,271,324.0,US
2022-07-16,facebook,238,238,223.78,Sweden
2022-07-16,google,101,101,52.1,Argentina
2022-07-16,instagram,582,582,526.54,Germany
2022-07-17,facebook,176,176,216.41,Brazil
2022-07-17,facebook,224,224,199.18,Germany
2022-07-17,instagram,297,297,341.37,Germany
2022-07-17,instagram,256,256,243.01,India
2022-07-18,google,99,99,68.5,Argentina
2022-07-18,instagram,285,285,315.37,Argentina
2022-07-18,instagram,329,329,318.24,Sweden
2022-07-18,instagram,300,300,344.28,US
2022-07-19,facebook,218,218,243.46,US
2022-07-19,instagram,285,285,298.0,China
2022-07-19,instagram,247,247,321.15,France
2022-07-20,facebook,446,446,422.98,US
2022-07-20,instagram,276,276,326.93,US
2022-07-21,google,107,107,59.16,China
2022-07-21,instagram,497,497,662.51,China
2022-07-22,facebook,210,210,287.73,France
2022-07-22,google,95,95,57.38,Germany
2022-07-22,instagram,341,341,309.57,US
2022-07-23,facebook,218,218,292.64,US
2022-07-23,instagram,556,556,517.89,China
2022-07-23,instagram,276,276,312.46,US
2022-07-24,facebook,194,194,268.06,Brazil
2022-07-24,google,130,130,47.43,US
2022-07-24,instagram,256,256,245.92,China
2022-07-24,instagram,332,332,332.69,Germany
2022-07-25,facebook,210,210,253.29,China
2022-07-25,facebook,190,190,211.48,France
2022-07-25,facebook,378,378,486.9,US
2022-07-26,google,124,124,55.61,Sweden
2022-07-26,google,108,108,63.8,US
2022-07-26,instagram,512,512,607.55,Canada
2022-07-26,instagram,276,276,332.69,Spain
2022-07-27,facebook,236,236,287.73,India
2022-07-27,facebook,182,182,255.76,UK
2022-07-27,google,127,127,50.38,India
2022-07-27,instagram,268,268,257.5,US
2022-07-28,google,107,107,55.61,Brazil
2022-07-28,google,224,224,104.23,UK
2022-07-28,google,114,114,48.59,US
2022-07-28,instagram,300,300,266.19,Argentina
2022-07-28,instagram,321,321,271.97,India
2022-07-28,instagram,315,315,338.51,UK
2022-07-28,instagram,291,291,344.28,US
2022-07-29,facebook,178,178,268.06,US
2022-07-29,instagram,238,238,300.87,Brazil
2022-07-29,instagram,291,291,315.37,US
2022-07-30,google,124,124,59.72,India
2022-07-30,instagram,247,247,248.82,UK
2022-07-31,facebook,162,162,272.96,India
2022-07-31,google,135,135,55.05,Danmark
2022-07-31,instagram,256,256,344.28,Germany
2022-08-01,facebook,194,194,236.07,China
2022-08-01,google,111,111,64.4,US
2022-08-01,instagram,268,268,257.5,Canada
2022-08-01,instagram,297,297,231.44,US
2022-08-02,google,100,100,59.16,India
2022-08-03,facebook,208,208,250.84,Brazil
2022-08-03,google,121,121,69.67,Argentina
2022-08-03,google,126,126,67.35,China
2022-08-03,instagram,350,350,263.28,Germany
2022-08-04,google,124,124,60.89,Canada
2022-08-04,google,113,113,66.76,China
2022-08-04,google,105,105,54.46,UK
2022-08-04,instagram,338,338,254.6,Canada
2022-08-04,instagram,324,324,269.06,Spain
2022-08-05,instagram,312,312,303.78,China
2022-08-05,instagram,350,350,344.28,Danmark
2022-08-05,instagram,300,300,240.14,India
2022-08-05,instagram,338,338,257.5,Sweden
2022-08-05,instagram,259,259,326.93,UK
2022-08-05,instagram,932,932,792.71,US
2022-08-06,facebook,188,188,238.54,Brazil
2022-08-06,facebook,222,222,290.18,Canada
2022-08-06,facebook,186,186,231.17,US
2022-08-06,google,104,104,65.58,US
2022-08-07,google,140,140,59.72,Argentina
2022-08-07,google,137,137,65.0,US
2022-08-07,instagram,315,315,283.51,UK
2022-08-08,facebook,224,224,272.96,US
2022-08-08,instagram,256,256,303.78,Germany
2022-08-09,facebook,170,170,248.37,US
2022-08-09,instagram,341,341,266.19,China
2022-08-09,instagram,274,274,298.0,Sweden
2022-08-09,instagram,650,650,636.48,US
2022-08-10,facebook,202,202,211.48,France
