date,city,ad_channel,cost,number_of_clients
2023-09-05,Москва,youtube,2116.41,12
2023-09-01,Санкт-Петербург,influencers,1942.17,3
2023-09-04,Уфа,instagram,2780.23,63
2023-09-01,Москва,facebook,284.74,27
2023-09-01,Санкт-Петербург,instagram,1204.55,12
2023-09-04,Челябинск,instagram,904.82,52
2023-09-04,Санкт-Петербург,facebook,3403.0,65
2023-09-04,Москва,google,925.98,35
2023-09-02,Казань,instagram,2269.16,29
2023-09-05,Санкт-Петербург,google,3942.77,9
2023-09-03,Москва,instagram,4873.36,90
2023-09-03,Санкт-Петербург,facebook,1484.27,73
2023-09-02,Санкт-Петербург,tv,3492.71,33
2023-09-04,Москва,google,1933.22,36
2023-09-02,Нижний Новгород,instagram,3827.93,79
2023-09-04,Омск,google,2610.82,75
2023-09-05,Москва,instagram,3422.81,12
2023-09-02,Санкт-Петербург,tv,2222.53,16
2023-09-03,Москва,facebook,890.37,36
2023-09-02,Ростов-на-Дону,youtube,1606.67,51
2023-09-03,Москва,google,3846.44,56
2023-09-05,Москва,tv,4460.2,91
2023-09-01,Санкт-Петербург,google,2536.31,72
2023-09-02,Москва,influencers,3426.51,34
2023-09-05,Москва,facebook,1096.44,70
2023-09-02,Москва,influencers,4927.6,71
2023-09-01,Москва,influencers,2041.15,42
2023-09-02,Москва,tv,730.91,100
2023-09-02,Санкт-Петербург,youtube,3219.09,6
2023-09-01,Москва,influencers,1977.08,10
2023-09-05,Санкт-Петербург,instagram,1545.18,10
2023-09-04,Екатеринбург,influencers,3423.52,54
2023-09-03,Москва,instagram,4695.57,39
2023-09-04,Челябинск,influencers,4606.65,59
2023-09-02,Новосибирск,instagram,1986.49,75
2023-09-05,Москва,google,626.8,82
2023-09-03,Москва,influencers,4045.47,75
2023-09-04,Москва,influencers,2048.25,15
2023-09-04,Ростов-на-Дону,tv,2864.07,93
2023-09-05,Санкт-Петербург,influencers,2261.88,14
2023-09-03,Санкт-Петербург,tv,4436.43,6
2023-09-04,Санкт-Петербург,instagram,2256.5,6
2023-09-03,Москва,youtube,4969.76,4
2023-09-03,Санкт-Петербург,influencers,3949.05,54
2023-09-05,Москва,instagram,2017.4,28
2023-09-01,Санкт-Петербург,influencers,2152.66,5
2023-09-01,Москва,facebook,2390.76,59
2023-09-01,Санкт-Петербург,google,4850.49,40
2023-09-04,Самара,google,2091.81,76
2023-09-05,Москва,youtube,167.91,9
2023-09-02,Москва,google,2695.74,82
2023-09-01,Москва,instagram,4346.87,18
2023-09-03,Москва,youtube,4498.3,44
2023-09-04,Уфа,facebook,4903.5,8
2023-09-02,Санкт-Петербург,instagram,756.16,52
2023-09-02,Москва,google,596.79,80
2023-09-04,Москва,youtube,2505.94,22
2023-09-03,Омск,facebook,2887.58,1
2023-09-01,Санкт-Петербург,influencers,397.02,99
2023-09-01,Екатеринбург,instagram,683.58,10
2023-09-03,Москва,facebook,3100.31,6
2023-09-03,Нижний Новгород,tv,1767.97,78
2023-09-03,Москва,youtube,3448.11,82
2023-09-04,Москва,youtube,3658.05,76
2023-09-03,Москва,instagram,162.47,73
2023-09-02,Москва,tv,768.35,41
2023-09-02,Москва,influencers,4749.77,26
2023-09-04,Челябинск,influencers,3825.6,5
2023-09-02,Екатеринбург,youtube,1825.36,34
2023-09-01,Москва,influencers,2861.67,45
2023-09-04,Москва,influencers,1865.63,50
2023-09-03,Москва,youtube,3007.94,49
2023-09-03,Екатеринбург,influencers,2878.82,33
2023-09-02,Уфа,influencers,1118.5,92
2023-09-04,Ростов-на-Дону,influencers,4975.82,2
2023-09-01,Москва,facebook,592.41,25
2023-09-01,Омск,instagram,3660.67,29
2023-09-04,Москва,influencers,4339.62,69
2023-09-01,Санкт-Петербург,instagram,2073.51,72
2023-09-01,Москва,facebook,4334.32,31
2023-09-04,Москва,tv,1250.58,16
2023-09-05,Москва,instagram,2302.73,74
2023-09-01,Екатеринбург,instagram,1241.65,50
2023-09-05,Москва,instagram,843.79,3
2023-09-01,Москва,influencers,3118.72,27
2023-09-05,Москва,google,3531.31,98
2023-09-02,Москва,influencers,944.55,32
2023-09-03,Санкт-Петербург,instagram,2191.02,27
2023-09-01,Москва,tv,802.95,55
2023-09-04,Нижний Новгород,influencers,468.33,61
2023-09-03,Москва,google,2599.11,56
2023-09-01,Челябинск,youtube,3210.28,95
2023-09-02,Москва,instagram,2883.12,88
2023-09-03,Уфа,google,181.74,76
2023-09-03,Москва,influencers,4482.91,53
2023-09-03,Москва,instagram,4621.02,64
2023-09-03,Москва,facebook,577.94,19
2023-09-04,Москва,google,4834.12,54
2023-09-03,Москва,google,4427.7,65
2023-09-03,Санкт-Петербург,google,171.89,63
2023-09-04,Санкт-Петербург,influencers,1189.66,90
2023-09-01,Москва,youtube,184.32,13
2023-09-04,Москва,google,824.41,35
2023-09-04,Санкт-Петербург,instagram,161.74,98
2023-09-05,Москва,youtube,1457.73,7
2023-09-03,Москва,tv,4354.93,83
2023-09-01,Москва,google,714.04,42
2023-09-03,Москва,youtube,4264.61,72
2023-09-05,Санкт-Петербург,facebook,1731.58,63
2023-09-05,Москва,instagram,2663.15,40
2023-09-01,Москва,tv,713.95,90
2023-09-01,Санкт-Петербург,youtube,717.14,20
2023-09-03,Самара,google,1754.46,85
2023-09-04,Москва,influencers,2416.49,98
2023-09-02,Москва,facebook,2798.64,86
2023-09-03,Санкт-Петербург,facebook,2318.08,92
2023-09-05,Санкт-Петербург,google,1326.88,22
2023-09-03,Санкт-Петербург,facebook,1478.72,48
2023-09-01,Москва,youtube,3128.66,49
2023-09-01,Москва,influencers,3756.0,41
2023-09-03,Москва,influencers,2187.79,80
2023-09-02,Санкт-Петербург,influencers,3956.13,61
2023-09-02,Санкт-Петербург,google,3752.82,47
2023-09-02,Москва,youtube,901.63,28
2023-09-01,Москва,facebook,1665.8,1
2023-09-03,Москва,facebook,3419.19,4
2023-09-04,Москва,instagram,2906.65,27
2023-09-02,Санкт-Петербург,youtube,3442.23,21
2023-09-02,Уфа,google,4698.22,89
2023-09-03,Москва,facebook,2882.13,60
2023-09-02,Москва,google,3950.86,8
2023-09-04,Москва,facebook,4281.47,89
2023-09-03,Москва,influencers,3977.52,99
2023-09-05,Москва,tv,4675.43,1
2023-09-02,Ростов-на-Дону,youtube,4201.22,58
2023-09-02,Москва,instagram,1896.08,11
2023-09-05,Казань,google,4745.36,93
2023-09-01,Москва,tv,978.5,21
2023-09-02,Новосибирск,facebook,803.16,54
2023-09-01,Екатеринбург,facebook,1076.09,17
2023-09-03,Санкт-Петербург,instagram,3302.56,3
2023-09-03,Санкт-Петербург,google,2365.17,2
2023-09-02,Москва,tv,4430.96,45
2023-09-04,Самара,instagram,159.72,68
2023-09-03,Уфа,instagram,1896.69,64
2023-09-01,Москва,instagram,3977.47,82
2023-09-03,Москва,instagram,4958.32,96
2023-09-05,Москва,youtube,2270.32,6
2023-09-03,Самара,youtube,381.03,28
2023-09-04,Санкт-Петербург,youtube,2395.97,56
2023-09-04,Санкт-Петербург,instagram,3824.01,27
2023-09-04,Санкт-Петербург,youtube,4918.06,12
2023-09-01,Санкт-Петербург,influencers,2886.21,18
2023-09-03,Москва,facebook,1845.07,93
2023-09-01,Нижний Новгород,youtube,1946.29,56
2023-09-03,Москва,influencers,671.48,47
2023-09-05,Москва,youtube,3518.96,2
2023-09-02,Москва,instagram,1340.57,34
2023-09-02,Санкт-Петербург,youtube,2654.8,93
2023-09-01,Самара,instagram,657.16,59
2023-09-05,Омск,tv,890.69,12
2023-09-01,Санкт-Петербург,facebook,4179.16,91
2023-09-03,Москва,google,4160.45,48
2023-09-01,Уфа,tv,4805.96,71
2023-09-03,Нижний Новгород,influencers,2827.47,47
2023-09-03,Москва,facebook,2609.19,18
2023-09-01,Москва,instagram,149.69,94
2023-09-03,Москва,google,1510.49,59
2023-09-03,Санкт-Петербург,instagram,2141.21,64
2023-09-04,Санкт-Петербург,tv,1650.06,20
2023-09-03,Санкт-Петербург,google,2371.39,33
2023-09-03,Казань,youtube,2383.17,72
2023-09-02,Омск,facebook,3437.62,52
2023-09-04,Санкт-Петербург,youtube,57.64,63
2023-09-02,Санкт-Петербург,instagram,554.74,46
2023-09-03,Москва,google,2097.64,71
2023-09-03,Санкт-Петербург,influencers,4724.94,91
2023-09-04,Москва,instagram,2161.28,14
2023-09-03,Челябинск,influencers,3316.46,27
2023-09-04,Москва,youtube,4101.25,77
2023-09-01,Санкт-Петербург,tv,720.93,43
2023-09-03,Москва,youtube,4972.7,74
2023-09-03,Москва,youtube,4009.56,98
2023-09-04,Москва,google,527.44,25
2023-09-05,Москва,instagram,2256.78,6
2023-09-04,Москва,youtube,3713.46,75
2023-09-01,Нижний Новгород,google,663.35,40
2023-09-02,Казань,tv,4089.34,22
2023-09-03,Москва,google,167.62,73
2023-09-05,Москва,influencers,1266.46,57
2023-09-01,Санкт-Петербург,youtube,175.75,43
2023-09-05,Санкт-Петербург,instagram,1505.21,84
2023-09-05,Москва,google,2866.67,53
2023-09-04,Санкт-Петербург,facebook,617.5,57
2023-09-05,Санкт-Петербург,facebook,728.22,2
2023-09-03,Уфа,influencers,4209.25,1
2023-09-02,Москва,youtube,310.28,19
2023-09-04,Нижний Новгород,google,2645.31,25
2023-09-03,Санкт-Петербург,influencers,1345.14,12
2023-09-05,Санкт-Петербург,influencers,3740.1,97
2023-09-04,Санкт-Петербург,facebook,1513.22,5
2023-09-04,Москва,tv,4844.05,4
2023-09-05,Санкт-Петербург,google,1610.06,80
2023-09-04,Москва,influencers,3022.95,17
2023-09-03,Москва,facebook,2606.23,42
2023-09-04,Москва,facebook,2060.27,39
2023-09-02,Санкт-Петербург,facebook,3334.87,55
2023-09-04,Москва,youtube,4992.01,49
2023-09-05,Санкт-Петербург,instagram,4277.36,60
2023-09-02,Москва,influencers,2150.85,36
2023-09-05,Москва,instagram,1154.64,41
2023-09-05,Нижний Новгород,instagram,261.31,73
2023-09-01,Новосибирск,influencers,1499.16,35
2023-09-01,Москва,google,2240.87,95
2023-09-01,Самара,influencers,568.63,77
2023-09-05,Москва,influencers,578.86,42
2023-09-02,Казань,tv,4650.7,11
2023-09-04,Москва,tv,2989.43,66
2023-09-02,Москва,tv,3446.55,55
2023-09-01,Москва,instagram,266.9,4
2023-09-03,Санкт-Петербург,google,4937.51,85
2023-09-02,Москва,tv,4285.71,80
2023-09-05,Ростов-на-Дону,tv,2213.46,76
2023-09-04,Санкт-Петербург,facebook,1043.2,19
2023-09-03,Санкт-Петербург,google,1196.26,77
2023-09-04,Самара,tv,433.4,35
2023-09-03,Самара,tv,3686.15,2
2023-09-05,Санкт-Петербург,facebook,2196.25,36
2023-09-04,Санкт-Петербург,instagram,739.86,62
2023-09-04,Омск,facebook,2610.31,38
2023-09-03,Москва,influencers,1981.99,24
2023-09-05,Нижний Новгород,youtube,2746.72,62
2023-09-05,Москва,youtube,881.02,22
2023-09-02,Москва,google,4661.21,15
2023-09-04,Москва,facebook,1936.32,50
2023-09-05,Санкт-Петербург,youtube,2856.31,43
2023-09-04,Уфа,tv,2246.61,38
2023-09-03,Екатеринбург,youtube,3597.17,97
2023-09-05,Санкт-Петербург,instagram,3678.01,49
2023-09-04,Санкт-Петербург,influencers,3243.47,5
2023-09-01,Москва,google,3716.19,50
2023-09-03,Ростов-на-Дону,instagram,2439.68,67
2023-09-03,Москва,influencers,1330.3,5
2023-09-04,Новосибирск,facebook,786.37,14
2023-09-04,Москва,influencers,252.75,41
2023-09-04,Новосибирск,google,1563.45,35
2023-09-01,Москва,tv,4808.66,27
2023-09-03,Москва,youtube,3531.17,51
2023-09-02,Москва,instagram,2520.04,34
2023-09-05,Екатеринбург,youtube,1943.65,47
2023-09-04,Самара,instagram,4086.08,52
2023-09-03,Москва,google,1267.21,79
2023-09-05,Нижний Новгород,google,3908.03,84
2023-09-05,Москва,instagram,1264.38,39
2023-09-02,Санкт-Петербург,tv,2113.14,98
2023-09-04,Москва,youtube,1071.72,56
2023-09-02,Санкт-Петербург,influencers,2395.06,72
2023-09-04,Москва,influencers,1219.29,93
2023-09-04,Санкт-Петербург,youtube,2943.68,89
2023-09-04,Москва,influencers,2660.12,11
2023-09-03,Москва,facebook,2830.58,26
2023-09-03,Москва,facebook,2963.54,40
2023-09-04,Омск,facebook,1270.93,44
2023-09-04,Москва,google,259.25,91
2023-09-01,Москва,youtube,3597.69,14
2023-09-04,Челябинск,influencers,4315.94,2
2023-09-01,Москва,influencers,2071.62,15
2023-09-05,Москва,instagram,407.81,46
2023-09-05,Москва,instagram,3339.83,68
2023-09-02,Новосибирск,youtube,4706.01,11
2023-09-03,Санкт-Петербург,facebook,4142.43,48
2023-09-01,Москва,google,3134.93,30
2023-09-05,Москва,youtube,4153.12,30
2023-09-03,Москва,influencers,1408.15,76
2023-09-01,Москва,google,1364.74,72
2023-09-05,Москва,tv,489.81,38
2023-09-04,Казань,tv,2191.55,79
2023-09-01,Москва,facebook,4918.09,91
2023-09-03,Москва,facebook,272.36,67
2023-09-04,Санкт-Петербург,influencers,2477.62,79
2023-09-05,Москва,tv,4835.24,98
2023-09-05,Москва,instagram,4238.49,85
2023-09-04,Москва,youtube,1955.89,92
2023-09-02,Москва,facebook,4083.57,60
2023-09-04,Москва,influencers,4386.02,14
2023-09-03,Москва,youtube,589.85,18
2023-09-03,Санкт-Петербург,facebook,525.92,93
2023-09-04,Санкт-Петербург,tv,2908.66,81
2023-09-04,Москва,tv,590.17,87
2023-09-01,Челябинск,facebook,4949.92,55
2023-09-02,Москва,facebook,1119.16,16
2023-09-05,Челябинск,instagram,1853.13,41
2023-09-01,Москва,influencers,1235.39,5
2023-09-03,Санкт-Петербург,google,4687.25,25
2023-09-03,Санкт-Петербург,google,4143.98,85
2023-09-01,Москва,facebook,1833.19,42
2023-09-03,Москва,instagram,4253.64,77
2023-09-02,Ростов-на-Дону,facebook,1891.98,56
2023-09-03,Санкт-Петербург,google,50.13,96
2023-09-03,Москва,google,1182.95,90
2023-09-02,Нижний Новгород,google,2135.65,72
2023-09-03,Москва,influencers,4059.35,44
2023-09-03,Санкт-Петербург,youtube,4242.63,3
2023-09-03,Санкт-Петербург,influencers,4568.8,54
2023-09-05,Москва,facebook,1326.86,3
2023-09-03,Санкт-Петербург,tv,4753.16,17
2023-09-03,Омск,influencers,1086.1,92
2023-09-05,Санкт-Петербург,facebook,1183.8,31
2023-09-01,Москва,youtube,2285.93,80
2023-09-02,Ростов-на-Дону,facebook,1994.9,59
2023-09-03,Ростов-на-Дону,influencers,1031.49,97
2023-09-04,Москва,tv,1511.31,100
2023-09-03,Челябинск,google,1799.68,45
2023-09-05,Москва,tv,1805.65,26
2023-09-05,Москва,instagram,1312.59,93
2023-09-02,Санкт-Петербург,instagram,642.65,87
2023-09-05,Москва,youtube,1943.97,59
2023-09-03,Санкт-Петербург,youtube,2835.12,85
2023-09-01,Новосибирск,facebook,109.35,90
2023-09-05,Москва,instagram,676.85,71
2023-09-03,Санкт-Петербург,google,77.12,82
2023-09-02,Новосибирск,influencers,1513.18,75
2023-09-01,Москва,facebook,3248.67,73
2023-09-02,Москва,tv,4029.57,56
2023-09-02,Омск,tv,1412.42,97
2023-09-05,Москва,tv,884.18,43
2023-09-04,Санкт-Петербург,instagram,1209.34,60
2023-09-01,Санкт-Петербург,youtube,1596.12,52
2023-09-02,Москва,youtube,4057.85,95
2023-09-05,Екатеринбург,google,1297.87,4
